date,series_id,value,realtime_start,realtime_end
1947-01-01,CPIMEDSL,13.2,2025-09-11,2025-09-11
1947-02-01,CPIMEDSL,13.3,2025-09-11,2025-09-11
1947-03-01,CPIMEDSL,13.3,2025-09-11,2025-09-11
1947-04-01,CPIMEDSL,13.4,2025-09-11,2025-09-11
1947-05-01,CPIMEDSL,13.5,2025-09-11,2025-09-11
1947-06-01,CPIMEDSL,13.5,2025-09-11,2025-09-11
1947-07-01,CPIMEDSL,13.5,2025-09-11,2025-09-11
1947-08-01,CPIMEDSL,13.6,2025-09-11,2025-09-11
1947-09-01,CPIMEDSL,13.7,2025-09-11,2025-09-11
1947-10-01,CPIMEDSL,13.8,2025-09-11,2025-09-11
1947-11-01,CPIMEDSL,13.8,2025-09-11,2025-09-11
1947-12-01,CPIMEDSL,13.9,2025-09-11,2025-09-11
1948-01-01,CPIMEDSL,14,2025-09-11,2025-09-11
1948-02-01,CPIMEDSL,14,2025-09-11,2025-09-11
1948-03-01,CPIMEDSL,14.1,2025-09-11,2025-09-11
1948-04-01,CPIMEDSL,14.3,2025-09-11,2025-09-11
1948-05-01,CPIMEDSL,14.3,2025-09-11,2025-09-11
1948-06-01,CPIMEDSL,14.4,2025-09-11,2025-09-11
1948-07-01,CPIMEDSL,14.5,2025-09-11,2025-09-11
1948-08-01,CPIMEDSL,14.6,2025-09-11,2025-09-11
1948-09-01,CPIMEDSL,14.5,2025-09-11,2025-09-11
1948-10-01,CPIMEDSL,14.6,2025-09-11,2025-09-11
1948-11-01,CPIMEDSL,14.7,2025-09-11,2025-09-11
1948-12-01,CPIMEDSL,14.7,2025-09-11,2025-09-11
1949-01-01,CPIMEDSL,14.7,2025-09-11,2025-09-11
1949-02-01,CPIMEDSL,14.8,2025-09-11,2025-09-11
1949-03-01,CPIMEDSL,14.8,2025-09-11,2025-09-11
1949-04-01,CPIMEDSL,14.8,2025-09-11,2025-09-11
1949-05-01,CPIMEDSL,14.8,2025-09-11,2025-09-11
1949-06-01,CPIMEDSL,14.8,2025-09-11,2025-09-11
1949-07-01,CPIMEDSL,14.8,2025-09-11,2025-09-11
1949-08-01,CPIMEDSL,14.9,2025-09-11,2025-09-11
1949-09-01,CPIMEDSL,14.9,2025-09-11,2025-09-11
1949-10-01,CPIMEDSL,14.9,2025-09-11,2025-09-11
1949-11-01,CPIMEDSL,14.9,2025-09-11,2025-09-11
1949-12-01,CPIMEDSL,14.9,2025-09-11,2025-09-11
1950-01-01,CPIMEDSL,14.9,2025-09-11,2025-09-11
1950-02-01,CPIMEDSL,15,2025-09-11,2025-09-11
1950-03-01,CPIMEDSL,14.9,2025-09-11,2025-09-11
1950-04-01,CPIMEDSL,15,2025-09-11,2025-09-11
1950-05-01,CPIMEDSL,15,2025-09-11,2025-09-11
1950-06-01,CPIMEDSL,15,2025-09-11,2025-09-11
1950-07-01,CPIMEDSL,15.1,2025-09-11,2025-09-11
1950-08-01,CPIMEDSL,15.1,2025-09-11,2025-09-11
1950-09-01,CPIMEDSL,15.2,2025-09-11,2025-09-11
1950-10-01,CPIMEDSL,15.3,2025-09-11,2025-09-11
1950-11-01,CPIMEDSL,15.3,2025-09-11,2025-09-11
1950-12-01,CPIMEDSL,15.4,2025-09-11,2025-09-11
1951-01-01,CPIMEDSL,15.4,2025-09-11,2025-09-11
1951-02-01,CPIMEDSL,15.5,2025-09-11,2025-09-11
1951-03-01,CPIMEDSL,15.7,2025-09-11,2025-09-11
1951-04-01,CPIMEDSL,15.7,2025-09-11,2025-09-11
1951-05-01,CPIMEDSL,15.8,2025-09-11,2025-09-11
1951-06-01,CPIMEDSL,15.8,2025-09-11,2025-09-11
1951-07-01,CPIMEDSL,15.8,2025-09-11,2025-09-11
1951-08-01,CPIMEDSL,15.9,2025-09-11,2025-09-11
1951-09-01,CPIMEDSL,15.9,2025-09-11,2025-09-11
1951-10-01,CPIMEDSL,16,2025-09-11,2025-09-11
1951-11-01,CPIMEDSL,16.1,2025-09-11,2025-09-11
1951-12-01,CPIMEDSL,16.3,2025-09-11,2025-09-11
1952-01-01,CPIMEDSL,16.3,2025-09-11,2025-09-11
1952-02-01,CPIMEDSL,16.4,2025-09-11,2025-09-11
1952-03-01,CPIMEDSL,16.5,2025-09-11,2025-09-11
1952-04-01,CPIMEDSL,16.5,2025-09-11,2025-09-11
1952-05-01,CPIMEDSL,16.5,2025-09-11,2025-09-11
1952-06-01,CPIMEDSL,16.8,2025-09-11,2025-09-11
1952-07-01,CPIMEDSL,16.9,2025-09-11,2025-09-11
1952-08-01,CPIMEDSL,16.9,2025-09-11,2025-09-11
1952-09-01,CPIMEDSL,16.9,2025-09-11,2025-09-11
1952-10-01,CPIMEDSL,16.9,2025-09-11,2025-09-11
1952-11-01,CPIMEDSL,16.9,2025-09-11,2025-09-11
1952-12-01,CPIMEDSL,17,2025-09-11,2025-09-11
1953-01-01,CPIMEDSL,17,2025-09-11,2025-09-11
1953-02-01,CPIMEDSL,17,2025-09-11,2025-09-11
1953-03-01,CPIMEDSL,17,2025-09-11,2025-09-11
1953-04-01,CPIMEDSL,17.1,2025-09-11,2025-09-11
1953-05-01,CPIMEDSL,17.2,2025-09-11,2025-09-11
1953-06-01,CPIMEDSL,17.3,2025-09-11,2025-09-11
1953-07-01,CPIMEDSL,17.3,2025-09-11,2025-09-11
1953-08-01,CPIMEDSL,17.4,2025-09-11,2025-09-11
1953-09-01,CPIMEDSL,17.5,2025-09-11,2025-09-11
1953-10-01,CPIMEDSL,17.5,2025-09-11,2025-09-11
1953-11-01,CPIMEDSL,17.6,2025-09-11,2025-09-11
1953-12-01,CPIMEDSL,17.6,2025-09-11,2025-09-11
1954-01-01,CPIMEDSL,17.6,2025-09-11,2025-09-11
1954-02-01,CPIMEDSL,17.7,2025-09-11,2025-09-11
1954-03-01,CPIMEDSL,17.7,2025-09-11,2025-09-11
1954-04-01,CPIMEDSL,17.8,2025-09-11,2025-09-11
1954-05-01,CPIMEDSL,17.8,2025-09-11,2025-09-11
1954-06-01,CPIMEDSL,17.8,2025-09-11,2025-09-11
1954-07-01,CPIMEDSL,17.8,2025-09-11,2025-09-11
1954-08-01,CPIMEDSL,17.9,2025-09-11,2025-09-11
1954-09-01,CPIMEDSL,17.9,2025-09-11,2025-09-11
1954-10-01,CPIMEDSL,17.9,2025-09-11,2025-09-11
1954-11-01,CPIMEDSL,18,2025-09-11,2025-09-11
1954-12-01,CPIMEDSL,18,2025-09-11,2025-09-11
1955-01-01,CPIMEDSL,18,2025-09-11,2025-09-11
1955-02-01,CPIMEDSL,18.1,2025-09-11,2025-09-11
1955-03-01,CPIMEDSL,18.1,2025-09-11,2025-09-11
1955-04-01,CPIMEDSL,18.1,2025-09-11,2025-09-11
1955-05-01,CPIMEDSL,18.2,2025-09-11,2025-09-11
1955-06-01,CPIMEDSL,18.2,2025-09-11,2025-09-11
1955-07-01,CPIMEDSL,18.2,2025-09-11,2025-09-11
1955-08-01,CPIMEDSL,18.3,2025-09-11,2025-09-11
1955-09-01,CPIMEDSL,18.3,2025-09-11,2025-09-11
1955-10-01,CPIMEDSL,18.4,2025-09-11,2025-09-11
1955-11-01,CPIMEDSL,18.5,2025-09-11,2025-09-11
1955-12-01,CPIMEDSL,18.6,2025-09-11,2025-09-11
1956-01-01,CPIMEDSL,18.6,2025-09-11,2025-09-11
1956-02-01,CPIMEDSL,18.7,2025-09-11,2025-09-11
1956-03-01,CPIMEDSL,18.7,2025-09-11,2025-09-11
1956-04-01,CPIMEDSL,18.8,2025-09-11,2025-09-11
1956-05-01,CPIMEDSL,18.8,2025-09-11,2025-09-11
1956-06-01,CPIMEDSL,18.8,2025-09-11,2025-09-11
1956-07-01,CPIMEDSL,18.9,2025-09-11,2025-09-11
1956-08-01,CPIMEDSL,19,2025-09-11,2025-09-11
1956-09-01,CPIMEDSL,19.1,2025-09-11,2025-09-11
1956-10-01,CPIMEDSL,19.1,2025-09-11,2025-09-11
1956-11-01,CPIMEDSL,19.1,2025-09-11,2025-09-11
1956-12-01,CPIMEDSL,19.2,2025-09-11,2025-09-11
1957-01-01,CPIMEDSL,19.3,2025-09-11,2025-09-11
1957-02-01,CPIMEDSL,19.3,2025-09-11,2025-09-11
1957-03-01,CPIMEDSL,19.4,2025-09-11,2025-09-11
1957-04-01,CPIMEDSL,19.5,2025-09-11,2025-09-11
1957-05-01,CPIMEDSL,19.6,2025-09-11,2025-09-11
1957-06-01,CPIMEDSL,19.7,2025-09-11,2025-09-11
1957-07-01,CPIMEDSL,19.7,2025-09-11,2025-09-11
1957-08-01,CPIMEDSL,19.8,2025-09-11,2025-09-11
1957-09-01,CPIMEDSL,19.8,2025-09-11,2025-09-11
1957-10-01,CPIMEDSL,19.9,2025-09-11,2025-09-11
1957-11-01,CPIMEDSL,20,2025-09-11,2025-09-11
1957-12-01,CPIMEDSL,20.1,2025-09-11,2025-09-11
1958-01-01,CPIMEDSL,20.2,2025-09-11,2025-09-11
1958-02-01,CPIMEDSL,20.2,2025-09-11,2025-09-11
1958-03-01,CPIMEDSL,20.3,2025-09-11,2025-09-11
1958-04-01,CPIMEDSL,20.4,2025-09-11,2025-09-11
1958-05-01,CPIMEDSL,20.5,2025-09-11,2025-09-11
1958-06-01,CPIMEDSL,20.6,2025-09-11,2025-09-11
1958-07-01,CPIMEDSL,20.7,2025-09-11,2025-09-11
1958-08-01,CPIMEDSL,20.7,2025-09-11,2025-09-11
1958-09-01,CPIMEDSL,20.9,2025-09-11,2025-09-11
1958-10-01,CPIMEDSL,21,2025-09-11,2025-09-11
1958-11-01,CPIMEDSL,21,2025-09-11,2025-09-11
1958-12-01,CPIMEDSL,21.1,2025-09-11,2025-09-11
1959-01-01,CPIMEDSL,21.1,2025-09-11,2025-09-11
1959-02-01,CPIMEDSL,21.2,2025-09-11,2025-09-11
1959-03-01,CPIMEDSL,21.3,2025-09-11,2025-09-11
1959-04-01,CPIMEDSL,21.3,2025-09-11,2025-09-11
1959-05-01,CPIMEDSL,21.4,2025-09-11,2025-09-11
1959-06-01,CPIMEDSL,21.5,2025-09-11,2025-09-11
1959-07-01,CPIMEDSL,21.5,2025-09-11,2025-09-11
1959-08-01,CPIMEDSL,21.6,2025-09-11,2025-09-11
1959-09-01,CPIMEDSL,21.7,2025-09-11,2025-09-11
1959-10-01,CPIMEDSL,21.7,2025-09-11,2025-09-11
1959-11-01,CPIMEDSL,21.8,2025-09-11,2025-09-11
1959-12-01,CPIMEDSL,21.8,2025-09-11,2025-09-11
1960-01-01,CPIMEDSL,21.9,2025-09-11,2025-09-11
1960-02-01,CPIMEDSL,22,2025-09-11,2025-09-11
1960-03-01,CPIMEDSL,22.1,2025-09-11,2025-09-11
1960-04-01,CPIMEDSL,22.2,2025-09-11,2025-09-11
1960-05-01,CPIMEDSL,22.2,2025-09-11,2025-09-11
1960-06-01,CPIMEDSL,22.2,2025-09-11,2025-09-11
1960-07-01,CPIMEDSL,22.3,2025-09-11,2025-09-11
1960-08-01,CPIMEDSL,22.3,2025-09-11,2025-09-11
1960-09-01,CPIMEDSL,22.4,2025-09-11,2025-09-11
1960-10-01,CPIMEDSL,22.4,2025-09-11,2025-09-11
1960-11-01,CPIMEDSL,22.5,2025-09-11,2025-09-11
1960-12-01,CPIMEDSL,22.6,2025-09-11,2025-09-11
1961-01-01,CPIMEDSL,22.6,2025-09-11,2025-09-11
1961-02-01,CPIMEDSL,22.7,2025-09-11,2025-09-11
1961-03-01,CPIMEDSL,22.7,2025-09-11,2025-09-11
1961-04-01,CPIMEDSL,22.8,2025-09-11,2025-09-11
1961-05-01,CPIMEDSL,22.8,2025-09-11,2025-09-11
1961-06-01,CPIMEDSL,22.9,2025-09-11,2025-09-11
1961-07-01,CPIMEDSL,22.9,2025-09-11,2025-09-11
1961-08-01,CPIMEDSL,23,2025-09-11,2025-09-11
1961-09-01,CPIMEDSL,23.1,2025-09-11,2025-09-11
1961-10-01,CPIMEDSL,23.1,2025-09-11,2025-09-11
1961-11-01,CPIMEDSL,23.1,2025-09-11,2025-09-11
1961-12-01,CPIMEDSL,23.2,2025-09-11,2025-09-11
1962-01-01,CPIMEDSL,23.2,2025-09-11,2025-09-11
1962-02-01,CPIMEDSL,23.3,2025-09-11,2025-09-11
1962-03-01,CPIMEDSL,23.4,2025-09-11,2025-09-11
1962-04-01,CPIMEDSL,23.4,2025-09-11,2025-09-11
1962-05-01,CPIMEDSL,23.5,2025-09-11,2025-09-11
1962-06-01,CPIMEDSL,23.5,2025-09-11,2025-09-11
1962-07-01,CPIMEDSL,23.6,2025-09-11,2025-09-11
1962-08-01,CPIMEDSL,23.6,2025-09-11,2025-09-11
1962-09-01,CPIMEDSL,23.6,2025-09-11,2025-09-11
1962-10-01,CPIMEDSL,23.7,2025-09-11,2025-09-11
1962-11-01,CPIMEDSL,23.7,2025-09-11,2025-09-11
1962-12-01,CPIMEDSL,23.8,2025-09-11,2025-09-11
1963-01-01,CPIMEDSL,23.9,2025-09-11,2025-09-11
1963-02-01,CPIMEDSL,23.9,2025-09-11,2025-09-11
1963-03-01,CPIMEDSL,23.9,2025-09-11,2025-09-11
1963-04-01,CPIMEDSL,23.9,2025-09-11,2025-09-11
1963-05-01,CPIMEDSL,24,2025-09-11,2025-09-11
1963-06-01,CPIMEDSL,24.1,2025-09-11,2025-09-11
1963-07-01,CPIMEDSL,24.1,2025-09-11,2025-09-11
1963-08-01,CPIMEDSL,24.2,2025-09-11,2025-09-11
1963-09-01,CPIMEDSL,24.2,2025-09-11,2025-09-11
1963-10-01,CPIMEDSL,24.2,2025-09-11,2025-09-11
1963-11-01,CPIMEDSL,24.3,2025-09-11,2025-09-11
1963-12-01,CPIMEDSL,24.3,2025-09-11,2025-09-11
1964-01-01,CPIMEDSL,24.4,2025-09-11,2025-09-11
1964-02-01,CPIMEDSL,24.4,2025-09-11,2025-09-11
1964-03-01,CPIMEDSL,24.4,2025-09-11,2025-09-11
1964-04-01,CPIMEDSL,24.5,2025-09-11,2025-09-11
1964-05-01,CPIMEDSL,24.5,2025-09-11,2025-09-11
1964-06-01,CPIMEDSL,24.6,2025-09-11,2025-09-11
1964-07-01,CPIMEDSL,24.6,2025-09-11,2025-09-11
1964-08-01,CPIMEDSL,24.7,2025-09-11,2025-09-11
1964-09-01,CPIMEDSL,24.7,2025-09-11,2025-09-11
1964-10-01,CPIMEDSL,24.7,2025-09-11,2025-09-11
1964-11-01,CPIMEDSL,24.8,2025-09-11,2025-09-11
1964-12-01,CPIMEDSL,24.8,2025-09-11,2025-09-11
1965-01-01,CPIMEDSL,24.8,2025-09-11,2025-09-11
1965-02-01,CPIMEDSL,24.9,2025-09-11,2025-09-11
1965-03-01,CPIMEDSL,25,2025-09-11,2025-09-11
1965-04-01,CPIMEDSL,25,2025-09-11,2025-09-11
1965-05-01,CPIMEDSL,25.1,2025-09-11,2025-09-11
1965-06-01,CPIMEDSL,25.1,2025-09-11,2025-09-11
1965-07-01,CPIMEDSL,25.3,2025-09-11,2025-09-11
1965-08-01,CPIMEDSL,25.3,2025-09-11,2025-09-11
1965-09-01,CPIMEDSL,25.3,2025-09-11,2025-09-11
1965-10-01,CPIMEDSL,25.4,2025-09-11,2025-09-11
1965-11-01,CPIMEDSL,25.5,2025-09-11,2025-09-11
1965-12-01,CPIMEDSL,25.5,2025-09-11,2025-09-11
1966-01-01,CPIMEDSL,25.6,2025-09-11,2025-09-11
1966-02-01,CPIMEDSL,25.6,2025-09-11,2025-09-11
1966-03-01,CPIMEDSL,25.8,2025-09-11,2025-09-11
1966-04-01,CPIMEDSL,25.9,2025-09-11,2025-09-11
1966-05-01,CPIMEDSL,26,2025-09-11,2025-09-11
1966-06-01,CPIMEDSL,26.1,2025-09-11,2025-09-11
1966-07-01,CPIMEDSL,26.3,2025-09-11,2025-09-11
1966-08-01,CPIMEDSL,26.4,2025-09-11,2025-09-11
1966-09-01,CPIMEDSL,26.7,2025-09-11,2025-09-11
1966-10-01,CPIMEDSL,26.9,2025-09-11,2025-09-11
1966-11-01,CPIMEDSL,27.1,2025-09-11,2025-09-11
1966-12-01,CPIMEDSL,27.2,2025-09-11,2025-09-11
1967-01-01,CPIMEDSL,27.4,2025-09-11,2025-09-11
1967-02-01,CPIMEDSL,27.5,2025-09-11,2025-09-11
1967-03-01,CPIMEDSL,27.6,2025-09-11,2025-09-11
1967-04-01,CPIMEDSL,27.8,2025-09-11,2025-09-11
1967-05-01,CPIMEDSL,27.9,2025-09-11,2025-09-11
1967-06-01,CPIMEDSL,28.1,2025-09-11,2025-09-11
1967-07-01,CPIMEDSL,28.2,2025-09-11,2025-09-11
1967-08-01,CPIMEDSL,28.3,2025-09-11,2025-09-11
1967-09-01,CPIMEDSL,28.5,2025-09-11,2025-09-11
1967-10-01,CPIMEDSL,28.7,2025-09-11,2025-09-11
1967-11-01,CPIMEDSL,28.8,2025-09-11,2025-09-11
1967-12-01,CPIMEDSL,29,2025-09-11,2025-09-11
1968-01-01,CPIMEDSL,29.1,2025-09-11,2025-09-11
1968-02-01,CPIMEDSL,29.2,2025-09-11,2025-09-11
1968-03-01,CPIMEDSL,29.4,2025-09-11,2025-09-11
1968-04-01,CPIMEDSL,29.5,2025-09-11,2025-09-11
1968-05-01,CPIMEDSL,29.6,2025-09-11,2025-09-11
1968-06-01,CPIMEDSL,29.7,2025-09-11,2025-09-11
1968-07-01,CPIMEDSL,29.9,2025-09-11,2025-09-11
1968-08-01,CPIMEDSL,30,2025-09-11,2025-09-11
1968-09-01,CPIMEDSL,30.2,2025-09-11,2025-09-11
1968-10-01,CPIMEDSL,30.4,2025-09-11,2025-09-11
1968-11-01,CPIMEDSL,30.6,2025-09-11,2025-09-11
1968-12-01,CPIMEDSL,30.8,2025-09-11,2025-09-11
1969-01-01,CPIMEDSL,30.9,2025-09-11,2025-09-11
1969-02-01,CPIMEDSL,31.2,2025-09-11,2025-09-11
1969-03-01,CPIMEDSL,31.4,2025-09-11,2025-09-11
1969-04-01,CPIMEDSL,31.6,2025-09-11,2025-09-11
1969-05-01,CPIMEDSL,31.8,2025-09-11,2025-09-11
1969-06-01,CPIMEDSL,31.9,2025-09-11,2025-09-11
1969-07-01,CPIMEDSL,32.1,2025-09-11,2025-09-11
1969-08-01,CPIMEDSL,32.2,2025-09-11,2025-09-11
1969-09-01,CPIMEDSL,32.5,2025-09-11,2025-09-11
1969-10-01,CPIMEDSL,32.3,2025-09-11,2025-09-11
1969-11-01,CPIMEDSL,32.5,2025-09-11,2025-09-11
1969-12-01,CPIMEDSL,32.6,2025-09-11,2025-09-11
1970-01-01,CPIMEDSL,32.8,2025-09-11,2025-09-11
1970-02-01,CPIMEDSL,33,2025-09-11,2025-09-11
1970-03-01,CPIMEDSL,33.2,2025-09-11,2025-09-11
1970-04-01,CPIMEDSL,33.5,2025-09-11,2025-09-11
1970-05-01,CPIMEDSL,33.7,2025-09-11,2025-09-11
1970-06-01,CPIMEDSL,33.9,2025-09-11,2025-09-11
1970-07-01,CPIMEDSL,34.1,2025-09-11,2025-09-11
1970-08-01,CPIMEDSL,34.3,2025-09-11,2025-09-11
1970-09-01,CPIMEDSL,34.5,2025-09-11,2025-09-11
1970-10-01,CPIMEDSL,34.6,2025-09-11,2025-09-11
1970-11-01,CPIMEDSL,34.8,2025-09-11,2025-09-11
1970-12-01,CPIMEDSL,35.1,2025-09-11,2025-09-11
1971-01-01,CPIMEDSL,35.2,2025-09-11,2025-09-11
1971-02-01,CPIMEDSL,35.4,2025-09-11,2025-09-11
1971-03-01,CPIMEDSL,35.6,2025-09-11,2025-09-11
1971-04-01,CPIMEDSL,35.8,2025-09-11,2025-09-11
1971-05-01,CPIMEDSL,36,2025-09-11,2025-09-11
1971-06-01,CPIMEDSL,36.2,2025-09-11,2025-09-11
1971-07-01,CPIMEDSL,36.4,2025-09-11,2025-09-11
1971-08-01,CPIMEDSL,36.5,2025-09-11,2025-09-11
1971-09-01,CPIMEDSL,36.7,2025-09-11,2025-09-11
1971-10-01,CPIMEDSL,36.5,2025-09-11,2025-09-11
1971-11-01,CPIMEDSL,36.6,2025-09-11,2025-09-11
1971-12-01,CPIMEDSL,36.7,2025-09-11,2025-09-11
1972-01-01,CPIMEDSL,36.8,2025-09-11,2025-09-11
1972-02-01,CPIMEDSL,36.9,2025-09-11,2025-09-11
1972-03-01,CPIMEDSL,37,2025-09-11,2025-09-11
1972-04-01,CPIMEDSL,37.1,2025-09-11,2025-09-11
1972-05-01,CPIMEDSL,37.2,2025-09-11,2025-09-11
1972-06-01,CPIMEDSL,37.3,2025-09-11,2025-09-11
1972-07-01,CPIMEDSL,37.3,2025-09-11,2025-09-11
1972-08-01,CPIMEDSL,37.4,2025-09-11,2025-09-11
1972-09-01,CPIMEDSL,37.4,2025-09-11,2025-09-11
1972-10-01,CPIMEDSL,37.8,2025-09-11,2025-09-11
1972-11-01,CPIMEDSL,37.8,2025-09-11,2025-09-11
1972-12-01,CPIMEDSL,37.9,2025-09-11,2025-09-11
1973-01-01,CPIMEDSL,38,2025-09-11,2025-09-11
1973-02-01,CPIMEDSL,38.1,2025-09-11,2025-09-11
1973-03-01,CPIMEDSL,38.2,2025-09-11,2025-09-11
1973-04-01,CPIMEDSL,38.3,2025-09-11,2025-09-11
1973-05-01,CPIMEDSL,38.5,2025-09-11,2025-09-11
1973-06-01,CPIMEDSL,38.6,2025-09-11,2025-09-11
1973-07-01,CPIMEDSL,38.6,2025-09-11,2025-09-11
1973-08-01,CPIMEDSL,38.7,2025-09-11,2025-09-11
1973-09-01,CPIMEDSL,38.9,2025-09-11,2025-09-11
1973-10-01,CPIMEDSL,39.6,2025-09-11,2025-09-11
1973-11-01,CPIMEDSL,39.7,2025-09-11,2025-09-11
1973-12-01,CPIMEDSL,39.9,2025-09-11,2025-09-11
1974-01-01,CPIMEDSL,40.1,2025-09-11,2025-09-11
1974-02-01,CPIMEDSL,40.3,2025-09-11,2025-09-11
1974-03-01,CPIMEDSL,40.7,2025-09-11,2025-09-11
1974-04-01,CPIMEDSL,41,2025-09-11,2025-09-11
1974-05-01,CPIMEDSL,41.4,2025-09-11,2025-09-11
1974-06-01,CPIMEDSL,42.1,2025-09-11,2025-09-11
1974-07-01,CPIMEDSL,42.6,2025-09-11,2025-09-11
1974-08-01,CPIMEDSL,43.2,2025-09-11,2025-09-11
1974-09-01,CPIMEDSL,43.7,2025-09-11,2025-09-11
1974-10-01,CPIMEDSL,44.1,2025-09-11,2025-09-11
1974-11-01,CPIMEDSL,44.4,2025-09-11,2025-09-11
1974-12-01,CPIMEDSL,44.8,2025-09-11,2025-09-11
1975-01-01,CPIMEDSL,45.3,2025-09-11,2025-09-11
1975-02-01,CPIMEDSL,45.8,2025-09-11,2025-09-11
1975-03-01,CPIMEDSL,46.3,2025-09-11,2025-09-11
1975-04-01,CPIMEDSL,46.7,2025-09-11,2025-09-11
1975-05-01,CPIMEDSL,47,2025-09-11,2025-09-11
1975-06-01,CPIMEDSL,47.4,2025-09-11,2025-09-11
1975-07-01,CPIMEDSL,47.8,2025-09-11,2025-09-11
1975-08-01,CPIMEDSL,48.1,2025-09-11,2025-09-11
1975-09-01,CPIMEDSL,48.5,2025-09-11,2025-09-11
1975-10-01,CPIMEDSL,48.9,2025-09-11,2025-09-11
1975-11-01,CPIMEDSL,48.8,2025-09-11,2025-09-11
1975-12-01,CPIMEDSL,49.3,2025-09-11,2025-09-11
1976-01-01,CPIMEDSL,49.7,2025-09-11,2025-09-11
1976-02-01,CPIMEDSL,50.2,2025-09-11,2025-09-11
1976-03-01,CPIMEDSL,50.7,2025-09-11,2025-09-11
1976-04-01,CPIMEDSL,51,2025-09-11,2025-09-11
1976-05-01,CPIMEDSL,51.4,2025-09-11,2025-09-11
1976-06-01,CPIMEDSL,51.8,2025-09-11,2025-09-11
1976-07-01,CPIMEDSL,52.3,2025-09-11,2025-09-11
1976-08-01,CPIMEDSL,52.6,2025-09-11,2025-09-11
1976-09-01,CPIMEDSL,53,2025-09-11,2025-09-11
1976-10-01,CPIMEDSL,53.2,2025-09-11,2025-09-11
1976-11-01,CPIMEDSL,53.9,2025-09-11,2025-09-11
1976-12-01,CPIMEDSL,54.2,2025-09-11,2025-09-11
1977-01-01,CPIMEDSL,54.6,2025-09-11,2025-09-11
1977-02-01,CPIMEDSL,54.9,2025-09-11,2025-09-11
1977-03-01,CPIMEDSL,55.5,2025-09-11,2025-09-11
1977-04-01,CPIMEDSL,56,2025-09-11,2025-09-11
1977-05-01,CPIMEDSL,56.5,2025-09-11,2025-09-11
1977-06-01,CPIMEDSL,57,2025-09-11,2025-09-11
1977-07-01,CPIMEDSL,57.3,2025-09-11,2025-09-11
1977-08-01,CPIMEDSL,57.7,2025-09-11,2025-09-11
1977-09-01,CPIMEDSL,58.2,2025-09-11,2025-09-11
1977-10-01,CPIMEDSL,58.4,2025-09-11,2025-09-11
1977-11-01,CPIMEDSL,58.6,2025-09-11,2025-09-11
1977-12-01,CPIMEDSL,59,2025-09-11,2025-09-11
1978-01-01,CPIMEDSL,59.3,2025-09-11,2025-09-11
1978-02-01,CPIMEDSL,59.9,2025-09-11,2025-09-11
1978-03-01,CPIMEDSL,60.2,2025-09-11,2025-09-11
1978-04-01,CPIMEDSL,60.7,2025-09-11,2025-09-11
1978-05-01,CPIMEDSL,61.1,2025-09-11,2025-09-11
1978-06-01,CPIMEDSL,61.5,2025-09-11,2025-09-11
1978-07-01,CPIMEDSL,61.9,2025-09-11,2025-09-11
1978-08-01,CPIMEDSL,62.4,2025-09-11,2025-09-11
1978-09-01,CPIMEDSL,62.8,2025-09-11,2025-09-11
1978-10-01,CPIMEDSL,63.3,2025-09-11,2025-09-11
1978-11-01,CPIMEDSL,63.8,2025-09-11,2025-09-11
1978-12-01,CPIMEDSL,64.1,2025-09-11,2025-09-11
1979-01-01,CPIMEDSL,64.8,2025-09-11,2025-09-11
1979-02-01,CPIMEDSL,65.2,2025-09-11,2025-09-11
1979-03-01,CPIMEDSL,65.7,2025-09-11,2025-09-11
1979-04-01,CPIMEDSL,66.1,2025-09-11,2025-09-11
1979-05-01,CPIMEDSL,66.6,2025-09-11,2025-09-11
1979-06-01,CPIMEDSL,67.1,2025-09-11,2025-09-11
1979-07-01,CPIMEDSL,67.7,2025-09-11,2025-09-11
1979-08-01,CPIMEDSL,68.2,2025-09-11,2025-09-11
1979-09-01,CPIMEDSL,68.7,2025-09-11,2025-09-11
1979-10-01,CPIMEDSL,69.2,2025-09-11,2025-09-11
1979-11-01,CPIMEDSL,69.8,2025-09-11,2025-09-11
1979-12-01,CPIMEDSL,70.6,2025-09-11,2025-09-11
1980-01-01,CPIMEDSL,71.4,2025-09-11,2025-09-11
1980-02-01,CPIMEDSL,72.3,2025-09-11,2025-09-11
1980-03-01,CPIMEDSL,73,2025-09-11,2025-09-11
1980-04-01,CPIMEDSL,73.6,2025-09-11,2025-09-11
1980-05-01,CPIMEDSL,74.2,2025-09-11,2025-09-11
1980-06-01,CPIMEDSL,74.7,2025-09-11,2025-09-11
1980-07-01,CPIMEDSL,75.2,2025-09-11,2025-09-11
1980-08-01,CPIMEDSL,75.6,2025-09-11,2025-09-11
1980-09-01,CPIMEDSL,76.3,2025-09-11,2025-09-11
1980-10-01,CPIMEDSL,76.9,2025-09-11,2025-09-11
1980-11-01,CPIMEDSL,77.3,2025-09-11,2025-09-11
1980-12-01,CPIMEDSL,77.8,2025-09-11,2025-09-11
1981-01-01,CPIMEDSL,78.6,2025-09-11,2025-09-11
1981-02-01,CPIMEDSL,79.2,2025-09-11,2025-09-11
1981-03-01,CPIMEDSL,79.9,2025-09-11,2025-09-11
1981-04-01,CPIMEDSL,80.7,2025-09-11,2025-09-11
1981-05-01,CPIMEDSL,81.4,2025-09-11,2025-09-11
