date,series_id,value,realtime_start,realtime_end
1947-01-01,CPIAUCSL,21.48,2023-01-10,2023-01-10
1947-02-01,CPIAUCSL,21.62,2023-01-10,2023-01-10
1947-03-01,CPIAUCSL,22,2023-01-10,2023-01-10
1947-04-01,CPIAUCSL,22,2023-01-10,2023-01-10
1947-05-01,CPIAUCSL,21.95,2023-01-10,2023-01-10
1947-06-01,CPIAUCSL,22.08,2023-01-10,2023-01-10
1947-07-01,CPIAUCSL,22.23,2023-01-10,2023-01-10
1947-08-01,CPIAUCSL,22.4,2023-01-10,2023-01-10
1947-09-01,CPIAUCSL,22.84,2023-01-10,2023-01-10
1947-10-01,CPIAUCSL,22.91,2023-01-10,2023-01-10
1947-11-01,CPIAUCSL,23.06,2023-01-10,2023-01-10
1947-12-01,CPIAUCSL,23.41,2023-01-10,2023-01-10
1948-01-01,CPIAUCSL,23.68,2023-01-10,2023-01-10
1948-02-01,CPIAUCSL,23.67,2023-01-10,2023-01-10
1948-03-01,CPIAUCSL,23.5,2023-01-10,2023-01-10
1948-04-01,CPIAUCSL,23.82,2023-01-10,2023-01-10
1948-05-01,CPIAUCSL,24.01,2023-01-10,2023-01-10
1948-06-01,CPIAUCSL,24.15,2023-01-10,2023-01-10
1948-07-01,CPIAUCSL,24.4,2023-01-10,2023-01-10
1948-08-01,CPIAUCSL,24.43,2023-01-10,2023-01-10
1948-09-01,CPIAUCSL,24.36,2023-01-10,2023-01-10
1948-10-01,CPIAUCSL,24.31,2023-01-10,2023-01-10
1948-11-01,CPIAUCSL,24.16,2023-01-10,2023-01-10
1948-12-01,CPIAUCSL,24.05,2023-01-10,2023-01-10
1949-01-01,CPIAUCSL,24.01,2023-01-10,2023-01-10
1949-02-01,CPIAUCSL,23.91,2023-01-10,2023-01-10
1949-03-01,CPIAUCSL,23.91,2023-01-10,2023-01-10
1949-04-01,CPIAUCSL,23.92,2023-01-10,2023-01-10
1949-05-01,CPIAUCSL,23.91,2023-01-10,2023-01-10
1949-06-01,CPIAUCSL,23.92,2023-01-10,2023-01-10
1949-07-01,CPIAUCSL,23.7,2023-01-10,2023-01-10
1949-08-01,CPIAUCSL,23.7,2023-01-10,2023-01-10
1949-09-01,CPIAUCSL,23.75,2023-01-10,2023-01-10
1949-10-01,CPIAUCSL,23.67,2023-01-10,2023-01-10
1949-11-01,CPIAUCSL,23.7,2023-01-10,2023-01-10
1949-12-01,CPIAUCSL,23.61,2023-01-10,2023-01-10
1950-01-01,CPIAUCSL,23.51,2023-01-10,2023-01-10
1950-02-01,CPIAUCSL,23.61,2023-01-10,2023-01-10
1950-03-01,CPIAUCSL,23.64,2023-01-10,2023-01-10
1950-04-01,CPIAUCSL,23.65,2023-01-10,2023-01-10
1950-05-01,CPIAUCSL,23.77,2023-01-10,2023-01-10
1950-06-01,CPIAUCSL,23.88,2023-01-10,2023-01-10
1950-07-01,CPIAUCSL,24.07,2023-01-10,2023-01-10
1950-08-01,CPIAUCSL,24.2,2023-01-10,2023-01-10
1950-09-01,CPIAUCSL,24.34,2023-01-10,2023-01-10
1950-10-01,CPIAUCSL,24.5,2023-01-10,2023-01-10
1950-11-01,CPIAUCSL,24.6,2023-01-10,2023-01-10
1950-12-01,CPIAUCSL,24.98,2023-01-10,2023-01-10
1951-01-01,CPIAUCSL,25.38,2023-01-10,2023-01-10
1951-02-01,CPIAUCSL,25.83,2023-01-10,2023-01-10
1951-03-01,CPIAUCSL,25.88,2023-01-10,2023-01-10
1951-04-01,CPIAUCSL,25.92,2023-01-10,2023-01-10
1951-05-01,CPIAUCSL,25.99,2023-01-10,2023-01-10
1951-06-01,CPIAUCSL,25.93,2023-01-10,2023-01-10
1951-07-01,CPIAUCSL,25.91,2023-01-10,2023-01-10
1951-08-01,CPIAUCSL,25.86,2023-01-10,2023-01-10
1951-09-01,CPIAUCSL,26.03,2023-01-10,2023-01-10
1951-10-01,CPIAUCSL,26.16,2023-01-10,2023-01-10
1951-11-01,CPIAUCSL,26.32,2023-01-10,2023-01-10
1951-12-01,CPIAUCSL,26.47,2023-01-10,2023-01-10
1952-01-01,CPIAUCSL,26.45,2023-01-10,2023-01-10
1952-02-01,CPIAUCSL,26.41,2023-01-10,2023-01-10
1952-03-01,CPIAUCSL,26.39,2023-01-10,2023-01-10
1952-04-01,CPIAUCSL,26.46,2023-01-10,2023-01-10
1952-05-01,CPIAUCSL,26.47,2023-01-10,2023-01-10
1952-06-01,CPIAUCSL,26.53,2023-01-10,2023-01-10
1952-07-01,CPIAUCSL,26.68,2023-01-10,2023-01-10
1952-08-01,CPIAUCSL,26.69,2023-01-10,2023-01-10
1952-09-01,CPIAUCSL,26.63,2023-01-10,2023-01-10
1952-10-01,CPIAUCSL,26.69,2023-01-10,2023-01-10
1952-11-01,CPIAUCSL,26.69,2023-01-10,2023-01-10
1952-12-01,CPIAUCSL,26.71,2023-01-10,2023-01-10
1953-01-01,CPIAUCSL,26.64,2023-01-10,2023-01-10
1953-02-01,CPIAUCSL,26.59,2023-01-10,2023-01-10
1953-03-01,CPIAUCSL,26.63,2023-01-10,2023-01-10
1953-04-01,CPIAUCSL,26.69,2023-01-10,2023-01-10
1953-05-01,CPIAUCSL,26.7,2023-01-10,2023-01-10
1953-06-01,CPIAUCSL,26.77,2023-01-10,2023-01-10
1953-07-01,CPIAUCSL,26.79,2023-01-10,2023-01-10
1953-08-01,CPIAUCSL,26.85,2023-01-10,2023-01-10
1953-09-01,CPIAUCSL,26.89,2023-01-10,2023-01-10
1953-10-01,CPIAUCSL,26.95,2023-01-10,2023-01-10
1953-11-01,CPIAUCSL,26.85,2023-01-10,2023-01-10
1953-12-01,CPIAUCSL,26.87,2023-01-10,2023-01-10
1954-01-01,CPIAUCSL,26.94,2023-01-10,2023-01-10
1954-02-01,CPIAUCSL,26.99,2023-01-10,2023-01-10
1954-03-01,CPIAUCSL,26.93,2023-01-10,2023-01-10
1954-04-01,CPIAUCSL,26.86,2023-01-10,2023-01-10
1954-05-01,CPIAUCSL,26.93,2023-01-10,2023-01-10
1954-06-01,CPIAUCSL,26.94,2023-01-10,2023-01-10
1954-07-01,CPIAUCSL,26.86,2023-01-10,2023-01-10
1954-08-01,CPIAUCSL,26.85,2023-01-10,2023-01-10
1954-09-01,CPIAUCSL,26.81,2023-01-10,2023-01-10
1954-10-01,CPIAUCSL,26.72,2023-01-10,2023-01-10
1954-11-01,CPIAUCSL,26.78,2023-01-10,2023-01-10
1954-12-01,CPIAUCSL,26.77,2023-01-10,2023-01-10
1955-01-01,CPIAUCSL,26.77,2023-01-10,2023-01-10
1955-02-01,CPIAUCSL,26.82,2023-01-10,2023-01-10
1955-03-01,CPIAUCSL,26.79,2023-01-10,2023-01-10
1955-04-01,CPIAUCSL,26.79,2023-01-10,2023-01-10
1955-05-01,CPIAUCSL,26.77,2023-01-10,2023-01-10
1955-06-01,CPIAUCSL,26.71,2023-01-10,2023-01-10
1955-07-01,CPIAUCSL,26.76,2023-01-10,2023-01-10
1955-08-01,CPIAUCSL,26.72,2023-01-10,2023-01-10
1955-09-01,CPIAUCSL,26.85,2023-01-10,2023-01-10
1955-10-01,CPIAUCSL,26.82,2023-01-10,2023-01-10
1955-11-01,CPIAUCSL,26.88,2023-01-10,2023-01-10
1955-12-01,CPIAUCSL,26.87,2023-01-10,2023-01-10
1956-01-01,CPIAUCSL,26.83,2023-01-10,2023-01-10
1956-02-01,CPIAUCSL,26.86,2023-01-10,2023-01-10
1956-03-01,CPIAUCSL,26.89,2023-01-10,2023-01-10
1956-04-01,CPIAUCSL,26.93,2023-01-10,2023-01-10
1956-05-01,CPIAUCSL,27.03,2023-01-10,2023-01-10
1956-06-01,CPIAUCSL,27.15,2023-01-10,2023-01-10
1956-07-01,CPIAUCSL,27.29,2023-01-10,2023-01-10
1956-08-01,CPIAUCSL,27.31,2023-01-10,2023-01-10
1956-09-01,CPIAUCSL,27.35,2023-01-10,2023-01-10
1956-10-01,CPIAUCSL,27.51,2023-01-10,2023-01-10
1956-11-01,CPIAUCSL,27.51,2023-01-10,2023-01-10
1956-12-01,CPIAUCSL,27.63,2023-01-10,2023-01-10
1957-01-01,CPIAUCSL,27.67,2023-01-10,2023-01-10
1957-02-01,CPIAUCSL,27.8,2023-01-10,2023-01-10
1957-03-01,CPIAUCSL,27.86,2023-01-10,2023-01-10
1957-04-01,CPIAUCSL,27.93,2023-01-10,2023-01-10
1957-05-01,CPIAUCSL,28,2023-01-10,2023-01-10
1957-06-01,CPIAUCSL,28.11,2023-01-10,2023-01-10
1957-07-01,CPIAUCSL,28.19,2023-01-10,2023-01-10
1957-08-01,CPIAUCSL,28.28,2023-01-10,2023-01-10
1957-09-01,CPIAUCSL,28.32,2023-01-10,2023-01-10
1957-10-01,CPIAUCSL,28.32,2023-01-10,2023-01-10
1957-11-01,CPIAUCSL,28.41,2023-01-10,2023-01-10
1957-12-01,CPIAUCSL,28.47,2023-01-10,2023-01-10
1958-01-01,CPIAUCSL,28.64,2023-01-10,2023-01-10
1958-02-01,CPIAUCSL,28.7,2023-01-10,2023-01-10
1958-03-01,CPIAUCSL,28.87,2023-01-10,2023-01-10
1958-04-01,CPIAUCSL,28.94,2023-01-10,2023-01-10
1958-05-01,CPIAUCSL,28.94,2023-01-10,2023-01-10
1958-06-01,CPIAUCSL,28.91,2023-01-10,2023-01-10
1958-07-01,CPIAUCSL,28.89,2023-01-10,2023-01-10
1958-08-01,CPIAUCSL,28.94,2023-01-10,2023-01-10
1958-09-01,CPIAUCSL,28.91,2023-01-10,2023-01-10
1958-10-01,CPIAUCSL,28.91,2023-01-10,2023-01-10
1958-11-01,CPIAUCSL,28.95,2023-01-10,2023-01-10
1958-12-01,CPIAUCSL,28.97,2023-01-10,2023-01-10
1959-01-01,CPIAUCSL,29.01,2023-01-10,2023-01-10
1959-02-01,CPIAUCSL,29,2023-01-10,2023-01-10
1959-03-01,CPIAUCSL,28.97,2023-01-10,2023-01-10
1959-04-01,CPIAUCSL,28.98,2023-01-10,2023-01-10
1959-05-01,CPIAUCSL,29.04,2023-01-10,2023-01-10
1959-06-01,CPIAUCSL,29.11,2023-01-10,2023-01-10
1959-07-01,CPIAUCSL,29.15,2023-01-10,2023-01-10
1959-08-01,CPIAUCSL,29.18,2023-01-10,2023-01-10
1959-09-01,CPIAUCSL,29.25,2023-01-10,2023-01-10
1959-10-01,CPIAUCSL,29.35,2023-01-10,2023-01-10
1959-11-01,CPIAUCSL,29.35,2023-01-10,2023-01-10
1959-12-01,CPIAUCSL,29.41,2023-01-10,2023-01-10
1960-01-01,CPIAUCSL,29.37,2023-01-10,2023-01-10
1960-02-01,CPIAUCSL,29.41,2023-01-10,2023-01-10
1960-03-01,CPIAUCSL,29.41,2023-01-10,2023-01-10
1960-04-01,CPIAUCSL,29.54,2023-01-10,2023-01-10
1960-05-01,CPIAUCSL,29.57,2023-01-10,2023-01-10
1960-06-01,CPIAUCSL,29.61,2023-01-10,2023-01-10
1960-07-01,CPIAUCSL,29.55,2023-01-10,2023-01-10
1960-08-01,CPIAUCSL,29.61,2023-01-10,2023-01-10
1960-09-01,CPIAUCSL,29.61,2023-01-10,2023-01-10
1960-10-01,CPIAUCSL,29.75,2023-01-10,2023-01-10
1960-11-01,CPIAUCSL,29.78,2023-01-10,2023-01-10
1960-12-01,CPIAUCSL,29.81,2023-01-10,2023-01-10
1961-01-01,CPIAUCSL,29.84,2023-01-10,2023-01-10
1961-02-01,CPIAUCSL,29.84,2023-01-10,2023-01-10
1961-03-01,CPIAUCSL,29.84,2023-01-10,2023-01-10
1961-04-01,CPIAUCSL,29.81,2023-01-10,2023-01-10
1961-05-01,CPIAUCSL,29.84,2023-01-10,2023-01-10
1961-06-01,CPIAUCSL,29.84,2023-01-10,2023-01-10
1961-07-01,CPIAUCSL,29.92,2023-01-10,2023-01-10
1961-08-01,CPIAUCSL,29.94,2023-01-10,2023-01-10
1961-09-01,CPIAUCSL,29.98,2023-01-10,2023-01-10
1961-10-01,CPIAUCSL,29.98,2023-01-10,2023-01-10
1961-11-01,CPIAUCSL,29.98,2023-01-10,2023-01-10
1961-12-01,CPIAUCSL,30.01,2023-01-10,2023-01-10
1962-01-01,CPIAUCSL,30.04,2023-01-10,2023-01-10
1962-02-01,CPIAUCSL,30.11,2023-01-10,2023-01-10
1962-03-01,CPIAUCSL,30.17,2023-01-10,2023-01-10
1962-04-01,CPIAUCSL,30.21,2023-01-10,2023-01-10
1962-05-01,CPIAUCSL,30.24,2023-01-10,2023-01-10
1962-06-01,CPIAUCSL,30.21,2023-01-10,2023-01-10
1962-07-01,CPIAUCSL,30.22,2023-01-10,2023-01-10
1962-08-01,CPIAUCSL,30.28,2023-01-10,2023-01-10
1962-09-01,CPIAUCSL,30.42,2023-01-10,2023-01-10
1962-10-01,CPIAUCSL,30.38,2023-01-10,2023-01-10
1962-11-01,CPIAUCSL,30.38,2023-01-10,2023-01-10
1962-12-01,CPIAUCSL,30.38,2023-01-10,2023-01-10
1963-01-01,CPIAUCSL,30.44,2023-01-10,2023-01-10
1963-02-01,CPIAUCSL,30.48,2023-01-10,2023-01-10
1963-03-01,CPIAUCSL,30.51,2023-01-10,2023-01-10
1963-04-01,CPIAUCSL,30.48,2023-01-10,2023-01-10
1963-05-01,CPIAUCSL,30.51,2023-01-10,2023-01-10
1963-06-01,CPIAUCSL,30.61,2023-01-10,2023-01-10
1963-07-01,CPIAUCSL,30.69,2023-01-10,2023-01-10
1963-08-01,CPIAUCSL,30.75,2023-01-10,2023-01-10
1963-09-01,CPIAUCSL,30.72,2023-01-10,2023-01-10
1963-10-01,CPIAUCSL,30.75,2023-01-10,2023-01-10
1963-11-01,CPIAUCSL,30.78,2023-01-10,2023-01-10
1963-12-01,CPIAUCSL,30.88,2023-01-10,2023-01-10
1964-01-01,CPIAUCSL,30.94,2023-01-10,2023-01-10
1964-02-01,CPIAUCSL,30.91,2023-01-10,2023-01-10
1964-03-01,CPIAUCSL,30.94,2023-01-10,2023-01-10
1964-04-01,CPIAUCSL,30.95,2023-01-10,2023-01-10
1964-05-01,CPIAUCSL,30.98,2023-01-10,2023-01-10
1964-06-01,CPIAUCSL,31.01,2023-01-10,2023-01-10
1964-07-01,CPIAUCSL,31.02,2023-01-10,2023-01-10
1964-08-01,CPIAUCSL,31.05,2023-01-10,2023-01-10
1964-09-01,CPIAUCSL,31.08,2023-01-10,2023-01-10
1964-10-01,CPIAUCSL,31.12,2023-01-10,2023-01-10
1964-11-01,CPIAUCSL,31.21,2023-01-10,2023-01-10
1964-12-01,CPIAUCSL,31.25,2023-01-10,2023-01-10
1965-01-01,CPIAUCSL,31.28,2023-01-10,2023-01-10
1965-02-01,CPIAUCSL,31.28,2023-01-10,2023-01-10
1965-03-01,CPIAUCSL,31.31,2023-01-10,2023-01-10
1965-04-01,CPIAUCSL,31.38,2023-01-10,2023-01-10
1965-05-01,CPIAUCSL,31.48,2023-01-10,2023-01-10
1965-06-01,CPIAUCSL,31.61,2023-01-10,2023-01-10
1965-07-01,CPIAUCSL,31.58,2023-01-10,2023-01-10
1965-08-01,CPIAUCSL,31.55,2023-01-10,2023-01-10
1965-09-01,CPIAUCSL,31.62,2023-01-10,2023-01-10
1965-10-01,CPIAUCSL,31.65,2023-01-10,2023-01-10
1965-11-01,CPIAUCSL,31.75,2023-01-10,2023-01-10
1965-12-01,CPIAUCSL,31.85,2023-01-10,2023-01-10
1966-01-01,CPIAUCSL,31.88,2023-01-10,2023-01-10
1966-02-01,CPIAUCSL,32.08,2023-01-10,2023-01-10
1966-03-01,CPIAUCSL,32.18,2023-01-10,2023-01-10
1966-04-01,CPIAUCSL,32.28,2023-01-10,2023-01-10
1966-05-01,CPIAUCSL,32.35,2023-01-10,2023-01-10
1966-06-01,CPIAUCSL,32.38,2023-01-10,2023-01-10
1966-07-01,CPIAUCSL,32.45,2023-01-10,2023-01-10
1966-08-01,CPIAUCSL,32.65,2023-01-10,2023-01-10
1966-09-01,CPIAUCSL,32.75,2023-01-10,2023-01-10
1966-10-01,CPIAUCSL,32.85,2023-01-10,2023-01-10
1966-11-01,CPIAUCSL,32.88,2023-01-10,2023-01-10
1966-12-01,CPIAUCSL,32.92,2023-01-10,2023-01-10
1967-01-01,CPIAUCSL,32.9,2023-01-10,2023-01-10
1967-02-01,CPIAUCSL,33,2023-01-10,2023-01-10
1967-03-01,CPIAUCSL,33,2023-01-10,2023-01-10
1967-04-01,CPIAUCSL,33.1,2023-01-10,2023-01-10
1967-05-01,CPIAUCSL,33.1,2023-01-10,2023-01-10
1967-06-01,CPIAUCSL,33.3,2023-01-10,2023-01-10
1967-07-01,CPIAUCSL,33.4,2023-01-10,2023-01-10
1967-08-01,CPIAUCSL,33.5,2023-01-10,2023-01-10
1967-09-01,CPIAUCSL,33.6,2023-01-10,2023-01-10
1967-10-01,CPIAUCSL,33.7,2023-01-10,2023-01-10
1967-11-01,CPIAUCSL,33.9,2023-01-10,2023-01-10
1967-12-01,CPIAUCSL,34,2023-01-10,2023-01-10
1968-01-01,CPIAUCSL,34.1,2023-01-10,2023-01-10
1968-02-01,CPIAUCSL,34.2,2023-01-10,2023-01-10
1968-03-01,CPIAUCSL,34.3,2023-01-10,2023-01-10
1968-04-01,CPIAUCSL,34.4,2023-01-10,2023-01-10
1968-05-01,CPIAUCSL,34.5,2023-01-10,2023-01-10
1968-06-01,CPIAUCSL,34.7,2023-01-10,2023-01-10
1968-07-01,CPIAUCSL,34.9,2023-01-10,2023-01-10
1968-08-01,CPIAUCSL,35,2023-01-10,2023-01-10
1968-09-01,CPIAUCSL,35.1,2023-01-10,2023-01-10
1968-10-01,CPIAUCSL,35.3,2023-01-10,2023-01-10
1968-11-01,CPIAUCSL,35.4,2023-01-10,2023-01-10
1968-12-01,CPIAUCSL,35.6,2023-01-10,2023-01-10
1969-01-01,CPIAUCSL,35.7,2023-01-10,2023-01-10
1969-02-01,CPIAUCSL,35.8,2023-01-10,2023-01-10
1969-03-01,CPIAUCSL,36.1,2023-01-10,2023-01-10
1969-04-01,CPIAUCSL,36.3,2023-01-10,2023-01-10
1969-05-01,CPIAUCSL,36.4,2023-01-10,2023-01-10
1969-06-01,CPIAUCSL,36.6,2023-01-10,2023-01-10
1969-07-01,CPIAUCSL,36.8,2023-01-10,2023-01-10
1969-08-01,CPIAUCSL,36.9,2023-01-10,2023-01-10
1969-09-01,CPIAUCSL,37.1,2023-01-10,2023-01-10
1969-10-01,CPIAUCSL,37.3,2023-01-10,2023-01-10
1969-11-01,CPIAUCSL,37.5,2023-01-10,2023-01-10
1969-12-01,CPIAUCSL,37.7,2023-01-10,2023-01-10
1970-01-01,CPIAUCSL,37.9,2023-01-10,2023-01-10
1970-02-01,CPIAUCSL,38.1,2023-01-10,2023-01-10
1970-03-01,CPIAUCSL,38.3,2023-01-10,2023-01-10
1970-04-01,CPIAUCSL,38.5,2023-01-10,2023-01-10
1970-05-01,CPIAUCSL,38.6,2023-01-10,2023-01-10
1970-06-01,CPIAUCSL,38.8,2023-01-10,2023-01-10
1970-07-01,CPIAUCSL,38.9,2023-01-10,2023-01-10
1970-08-01,CPIAUCSL,39,2023-01-10,2023-01-10
1970-09-01,CPIAUCSL,39.2,2023-01-10,2023-01-10
1970-10-01,CPIAUCSL,39.4,2023-01-10,2023-01-10
1970-11-01,CPIAUCSL,39.6,2023-01-10,2023-01-10
1970-12-01,CPIAUCSL,39.8,2023-01-10,2023-01-10
1971-01-01,CPIAUCSL,39.9,2023-01-10,2023-01-10
1971-02-01,CPIAUCSL,39.9,2023-01-10,2023-01-10
1971-03-01,CPIAUCSL,40,2023-01-10,2023-01-10
1971-04-01,CPIAUCSL,40.1,2023-01-10,2023-01-10
1971-05-01,CPIAUCSL,40.3,2023-01-10,2023-01-10
1971-06-01,CPIAUCSL,40.5,2023-01-10,2023-01-10
1971-07-01,CPIAUCSL,40.6,2023-01-10,2023-01-10
1971-08-01,CPIAUCSL,40.7,2023-01-10,2023-01-10
1971-09-01,CPIAUCSL,40.8,2023-01-10,2023-01-10
1971-10-01,CPIAUCSL,40.9,2023-01-10,2023-01-10
1971-11-01,CPIAUCSL,41,2023-01-10,2023-01-10
1971-12-01,CPIAUCSL,41.1,2023-01-10,2023-01-10
1972-01-01,CPIAUCSL,41.2,2023-01-10,2023-01-10
1972-02-01,CPIAUCSL,41.4,2023-01-10,2023-01-10
1972-03-01,CPIAUCSL,41.4,2023-01-10,2023-01-10
1972-04-01,CPIAUCSL,41.5,2023-01-10,2023-01-10
1972-05-01,CPIAUCSL,41.6,2023-01-10,2023-01-10
1972-06-01,CPIAUCSL,41.7,2023-01-10,2023-01-10
1972-07-01,CPIAUCSL,41.8,2023-01-10,2023-01-10
1972-08-01,CPIAUCSL,41.9,2023-01-10,2023-01-10
1972-09-01,CPIAUCSL,42.1,2023-01-10,2023-01-10
1972-10-01,CPIAUCSL,42.2,2023-01-10,2023-01-10
1972-11-01,CPIAUCSL,42.4,2023-01-10,2023-01-10
1972-12-01,CPIAUCSL,42.5,2023-01-10,2023-01-10
1973-01-01,CPIAUCSL,42.7,2023-01-10,2023-01-10
1973-02-01,CPIAUCSL,43,2023-01-10,2023-01-10
1973-03-01,CPIAUCSL,43.4,2023-01-10,2023-01-10
1973-04-01,CPIAUCSL,43.7,2023-01-10,2023-01-10
1973-05-01,CPIAUCSL,43.9,2023-01-10,2023-01-10
1973-06-01,CPIAUCSL,44.2,2023-01-10,2023-01-10
1973-07-01,CPIAUCSL,44.2,2023-01-10,2023-01-10
1973-08-01,CPIAUCSL,45,2023-01-10,2023-01-10
1973-09-01,CPIAUCSL,45.2,2023-01-10,2023-01-10
1973-10-01,CPIAUCSL,45.6,2023-01-10,2023-01-10
1973-11-01,CPIAUCSL,45.9,2023-01-10,2023-01-10
1973-12-01,CPIAUCSL,46.3,2023-01-10,2023-01-10
1974-01-01,CPIAUCSL,46.8,2023-01-10,2023-01-10
1974-02-01,CPIAUCSL,47.3,2023-01-10,2023-01-10
1974-03-01,CPIAUCSL,47.8,2023-01-10,2023-01-10
1974-04-01,CPIAUCSL,48.1,2023-01-10,2023-01-10
1974-05-01,CPIAUCSL,48.6,2023-01-10,2023-01-10
1974-06-01,CPIAUCSL,49,2023-01-10,2023-01-10
1974-07-01,CPIAUCSL,49.3,2023-01-10,2023-01-10
1974-08-01,CPIAUCSL,49.9,2023-01-10,2023-01-10
1974-09-01,CPIAUCSL,50.6,2023-01-10,2023-01-10
1974-10-01,CPIAUCSL,51,2023-01-10,2023-01-10
1974-11-01,CPIAUCSL,51.5,2023-01-10,2023-01-10
1974-12-01,CPIAUCSL,51.9,2023-01-10,2023-01-10
1975-01-01,CPIAUCSL,52.3,2023-01-10,2023-01-10
1975-02-01,CPIAUCSL,52.6,2023-01-10,2023-01-10
1975-03-01,CPIAUCSL,52.8,2023-01-10,2023-01-10
1975-04-01,CPIAUCSL,53,2023-01-10,2023-01-10
1975-05-01,CPIAUCSL,53.1,2023-01-10,2023-01-10
1975-06-01,CPIAUCSL,53.5,2023-01-10,2023-01-10
1975-07-01,CPIAUCSL,54,2023-01-10,2023-01-10
1975-08-01,CPIAUCSL,54.2,2023-01-10,2023-01-10
1975-09-01,CPIAUCSL,54.6,2023-01-10,2023-01-10
1975-10-01,CPIAUCSL,54.9,2023-01-10,2023-01-10
1975-11-01,CPIAUCSL,55.3,2023-01-10,2023-01-10
1975-12-01,CPIAUCSL,55.6,2023-01-10,2023-01-10
1976-01-01,CPIAUCSL,55.8,2023-01-10,2023-01-10
1976-02-01,CPIAUCSL,55.9,2023-01-10,2023-01-10
1976-03-01,CPIAUCSL,56,2023-01-10,2023-01-10
1976-04-01,CPIAUCSL,56.1,2023-01-10,2023-01-10
1976-05-01,CPIAUCSL,56.4,2023-01-10,2023-01-10
1976-06-01,CPIAUCSL,56.7,2023-01-10,2023-01-10
1976-07-01,CPIAUCSL,57,2023-01-10,2023-01-10
1976-08-01,CPIAUCSL,57.3,2023-01-10,2023-01-10
